experiment_group,source_file,status,protocol_id,method,subject_id,generator_seed,classifier_seed,selected_epoch,validation_misclass,test_misclass,n_real_train_trials,n_synthetic_train_trials,n_valid_trials,n_test_trials,n_channels,n_times,train_data_type,split_file,train_data_file,runtime_seconds,notes,error,test_accuracy,total_train_trials,synthetic_composition_pct
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,4,1,1,97,0.3103448275862068,0.4305555555555556,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S04_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S04_generator-seed1.npz,65.60573372244835,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5694444444444444,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,4,1,2,46,0.4482758620689655,0.4583333333333333,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S04_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S04_generator-seed1.npz,31.685317415744063,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5416666666666667,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,4,2,0,30,0.3448275862068966,0.4722222222222222,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S04_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S04_generator-seed2.npz,36.36998483538628,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5277777777777778,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,4,2,1,87,0.3793103448275862,0.4131944444444444,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S04_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S04_generator-seed2.npz,57.09921786561608,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5868055555555556,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,4,2,2,40,0.4137931034482759,0.4479166666666666,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S04_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S04_generator-seed2.npz,45.51218549162149,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5520833333333335,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,0,0,75,0.2758620689655172,0.5902777777777778,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed0.npz,56.22949244081974,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.4097222222222222,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,0,1,87,0.3103448275862068,0.6805555555555556,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed0.npz,55.93150329962373,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.3194444444444444,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,0,2,77,0.2758620689655172,0.6805555555555556,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed0.npz,54.81178490072489,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.3194444444444444,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,1,0,85,0.2068965517241379,0.75,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,70.21611326560378,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.25,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,1,1,110,0.2413793103448276,0.6770833333333333,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,77.50125730037689,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.32291666666666674,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,1,2,83,0.2413793103448276,0.7152777777777778,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed1.npz,60.08131368085742,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.2847222222222222,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,2,0,74,0.3103448275862068,0.7291666666666667,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,50.33979162201285,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.27083333333333326,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,2,1,56,0.3103448275862068,0.7152777777777778,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,50.4776596724987,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.2847222222222222,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,5,2,2,67,0.2758620689655172,0.7048611111111112,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S05_generator-seed2.npz,43.80855605006218,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.29513888888888884,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,0,0,16,0.4137931034482759,0.5902777777777778,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,29.045145329087973,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.4097222222222222,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,0,1,15,0.4827586206896551,0.5972222222222222,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,29.403397526592016,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.4027777777777778,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,0,2,69,0.4482758620689655,0.4826388888888888,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed0.npz,45.406714878976345,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5173611111111112,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,1,0,40,0.4827586206896551,0.4895833333333333,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,26.659090969711546,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5104166666666667,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,1,1,63,0.4482758620689655,0.5381944444444444,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,47.14753891527653,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.4618055555555556,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,1,2,36,0.4827586206896551,0.4965277777777778,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed1.npz,24.825215306133032,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5034722222222222,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,2,0,16,0.4482758620689655,0.5555555555555556,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed2.npz,30.304493188858032,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.4444444444444444,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,2,1,44,0.4827586206896551,0.5277777777777778,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed2.npz,28.71146371588111,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.4722222222222222,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,6,2,2,63,0.4827586206896551,0.4826388888888888,195,64,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S06_generator-seed2.npz,42.4917532466352,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.5173611111111112,259,24.71042471042471
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,0,0,78,0.0689655172413793,0.1979166666666666,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed0.npz,51.21277964860201,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.8020833333333334,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,0,1,77,0.1034482758620689,0.2951388888888888,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed0.npz,52.24429206177592,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.7048611111111112,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,0,2,116,0.0689655172413793,0.1875,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed0.npz,79.11784078925848,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.8125,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,1,0,89,0.0344827586206896,0.2013888888888888,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed1.npz,62.597177390009165,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.7986111111111112,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,1,1,85,0.0689655172413793,0.2048611111111111,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed1.npz,57.50733402743936,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.7951388888888888,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,1,2,87,0.1379310344827586,0.2430555555555555,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed1.npz,59.704887703061104,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.7569444444444445,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,2,0,99,0.0344827586206896,0.1666666666666666,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed2.npz,67.09431751072407,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.8333333333333334,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,2,1,101,0.0344827586206896,0.2013888888888888,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed2.npz,64.60475750640035,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.7986111111111112,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,7,2,2,118,0.0689655172413793,0.25,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S07_generator-seed2.npz,77.03031724318862,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.75,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,8,0,0,49,0.2413793103448276,0.2604166666666666,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S08_generator-seed0.npz,35.991420704871416,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.7395833333333335,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,8,0,1,71,0.1724137931034483,0.2222222222222222,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S08_generator-seed0.npz,50.09146640449762,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.7777777777777778,259,25.096525096525095
gaussian_replacement,high-gamma-data/outputs/results/ratios/gaussian_replacement_ratio_runs.csv,success,gaussian_class_channel_time_fixed_size_ratios_90_10_seed42,gaussian_cct_replace_25pct_real,8,0,2,87,0.2068965517241379,0.25,194,65,29,288,22,1000,real_gaussian_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/gaussian/gaussian_class_channel_time/S08_generator-seed0.npz,58.949229929596186,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,,0.75,259,25.096525096525095
