status,protocol_id,method,subject_id,generator_seed,classifier_seed,selected_epoch,validation_misclass,test_misclass,n_real_train_trials,n_synthetic_train_trials,n_valid_trials,n_test_trials,n_channels,n_times,train_data_type,split_file,train_data_file,runtime_seconds,notes,error
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,5,1,2,80,0.1724137931034483,0.7430555555555556,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S05_generator-seed1.npz,54.40365744009614,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,5,2,0,73,0.10344827586206895,0.48263888888888884,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S05_generator-seed2.npz,65.38331819698215,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,5,2,1,71,0.13793103448275867,0.5972222222222222,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S05_generator-seed2.npz,61.09324241057038,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,5,2,2,93,0.13793103448275867,0.7465277777777778,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S05_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S05_generator-seed2.npz,58.844303112477064,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,0,0,18,0.4137931034482759,0.53125,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed0.npz,30.748516961932182,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,0,1,46,0.4137931034482759,0.45486111111111116,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed0.npz,47.61582121998072,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,0,2,41,0.48275862068965514,0.45833333333333337,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed0.npz,27.330545511096716,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,1,0,61,0.4482758620689655,0.4340277777777778,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed1.npz,39.63427975401282,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,1,1,42,0.48275862068965514,0.4652777777777778,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed1.npz,28.199620343744755,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,1,2,98,0.3448275862068966,0.45138888888888884,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed1.npz,71.7261736355722,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,2,0,49,0.4137931034482759,0.45833333333333337,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed2.npz,43.765293288975954,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,2,1,55,0.3793103448275862,0.45138888888888884,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed2.npz,53.55573834478855,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,6,2,2,111,0.3793103448275862,0.4305555555555556,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S06_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S06_generator-seed2.npz,69.85625362768769,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,0,0,50,0.03448275862068961,0.08680555555555558,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed0.npz,31.845407970249653,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,0,1,81,0.03448275862068961,0.12152777777777779,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed0.npz,51.60475132241845,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,0,2,60,0.0,0.16666666666666663,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed0.npz,56.853597570210695,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,1,0,50,0.03448275862068961,0.11458333333333337,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed1.npz,32.096965070813894,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,1,1,94,0.0,0.1909722222222222,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed1.npz,73.50643169134855,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,1,2,60,0.0,0.16666666666666663,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed1.npz,56.66297220811248,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,2,0,71,0.03448275862068961,0.10416666666666663,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed2.npz,45.38990009948611,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,2,1,94,0.0,0.1840277777777778,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed2.npz,63.754977226257324,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,7,2,2,68,0.03448275862068961,0.1284722222222222,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S07_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S07_generator-seed2.npz,43.78038605302572,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,0,0,37,0.2068965517241379,0.20138888888888884,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed0.npz,27.010527767241,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,0,1,44,0.1724137931034483,0.23263888888888884,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed0.npz,47.32929312437773,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,0,2,28,0.1724137931034483,0.23611111111111116,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed0.npz,30.358921568840742,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,1,0,76,0.13793103448275867,0.20833333333333337,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed1.npz,56.698506988584995,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,1,1,53,0.1724137931034483,0.1875,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed1.npz,41.635140746831894,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,1,2,17,0.1724137931034483,0.26388888888888884,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed1.npz,30.253856990486383,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,2,0,67,0.13793103448275867,0.19791666666666663,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed2.npz,60.61692190915346,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,2,1,44,0.1724137931034483,0.2152777777777778,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed2.npz,30.85601046308875,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,8,2,2,17,0.1724137931034483,0.25,194,65,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S08_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S08_generator-seed2.npz,30.25711650401354,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=194; synthetic trials=65; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,0,0,69,0.06896551724137934,0.23611111111111116,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed0.npz,45.555267076939344,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,0,1,57,0.10344827586206895,0.26388888888888884,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed0.npz,38.0118388235569,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,0,2,83,0.06896551724137934,0.2222222222222222,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed0.npz,53.32607350870967,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,1,0,60,0.06896551724137934,0.2569444444444444,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed1.npz,41.58644064888358,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,1,1,71,0.10344827586206895,0.2222222222222222,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed1.npz,44.73623779788613,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,1,2,50,0.10344827586206895,0.23263888888888884,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed1.npz,33.610596273094416,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,2,0,87,0.03448275862068961,0.2465277777777778,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed2.npz,56.96935422718525,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,2,1,67,0.10344827586206895,0.23958333333333337,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed2.npz,42.43957771733403,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_25pct_real,9,2,2,42,0.10344827586206895,0.22569444444444442,195,64,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S09_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S09_generator-seed2.npz,33.198910631239414,Fixed-size paired replacement; requested synthetic ratio=25%; real trials=195; synthetic trials=64; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_50pct_real,1,0,0,50,0.06896551724137934,0.20833333333333337,130,129,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S01_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S01_generator-seed0.npz,39.002770718187094,Fixed-size paired replacement; requested synthetic ratio=50%; real trials=130; synthetic trials=129; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_50pct_real,1,0,1,56,0.10344827586206895,0.2152777777777778,130,129,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S01_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S01_generator-seed0.npz,35.507086619734764,Fixed-size paired replacement; requested synthetic ratio=50%; real trials=130; synthetic trials=129; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_50pct_real,1,0,2,23,0.10344827586206895,0.27083333333333337,130,129,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S01_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S01_generator-seed0.npz,33.708268869668245,Fixed-size paired replacement; requested synthetic ratio=50%; real trials=130; synthetic trials=129; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_50pct_real,1,1,0,34,0.0,0.2777777777777778,130,129,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S01_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S01_generator-seed1.npz,39.964714270085096,Fixed-size paired replacement; requested synthetic ratio=50%; real trials=130; synthetic trials=129; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
success,vae_reconstruction_fixed_size_ratios_90_10_seed42,vae_replace_50pct_real,1,1,1,71,0.06896551724137934,0.20833333333333337,130,129,29,288,22,1000,real_vae_fixed_size_replacement,/home/jovyan/eeg-repro/high-gamma-data/data/processed/vae_repo_90_10_seed42/real_splits/S01_real_splits.npz,/home/jovyan/eeg-repro/high-gamma-data/data/generated/vae_repo_90_10_seed42/vae_reconstruction/S01_generator-seed1.npz,45.03716552630067,Fixed-size paired replacement; requested synthetic ratio=50%; real trials=130; synthetic trials=129; total trials=259; class counts and frozen label order preserved; replacement subsets nested across ratios; validation and test are real EEG,
